link,name,location,price,area,bhk,bathroom,area_type_x,id,property_name_address,bedrooms,bathrooms,balcony,additional_rooms,super_builtup_area,area_type_y,floor,property_age,facing,nearby_location,features,furnishing_details,image_links
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-ashok-odyssey-ghatkopar-west-central-mumbai-suburbs-410-sq-ft-spid-C84228408,Ashok Odyssey,"1 BHK Flat in Ghatkopar West, Mumbai",₹1.2 Cr,410 sqft,1 BHK,(2 Baths),Carpet Area,20,Ashok Odyssey Ghatkopar West,1,2,0,Others,,410.33,3rd of 12 Floors,1 to 5 Year Old,South,Jagruti Nagar Metro Statio,"Feng Shui / Vaastu Compliant, Security / Fire Alarm, Intercom Facility, Lift(s), Maintenance Staff, Water Storage, Park, Visitor Parking, Rain Water Harvesting",,"https://imagecdn.99acres.com/media1/31410/6/628206679M-1754301650297.jpg, https://imagecdn.99acres.com/media1/32376/18/647538245T-1757938772898.jpg, https://imagecdn.99acres.com/media1/33206/1/664121905T-1761466751328.jpg, https://imagecdn.99acres.com/media1/33113/0/662260139T-1760868792868.jpg, https://imagecdn.99acres.com/media1/31955/11/639111107T-1756208902538.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-promenade-at-the-address-ghatkopar-west-central-mumbai-suburbs-650-sq-ft-spid-E85867776,"Wadhwa Promenade at The Address
4.3","2 BHK Flat in Ghatkopar West, Mumbai",₹1.87 Cr,650 sqft,2 BHK,(2 Baths),Carpet Area,21,Wadhwa Promenade at the Address Ghatkopar West,2,2,0,Others,,650,20th of 22 Floors,5 to 10 Year Old,North-West,Ghatkopar Rly. Station,"Security / Fire Alarm, Intercom Facility, Lift(s), Swimming Pool, Maintenance Staff, Water Storage, Park, Visitor Parking, Fitness Centre / GYM, Club house / Community Center, Rain Water Harvesting",,"https://imagecdn.99acres.com/media1/33057/16/661156747M-1760593699760.jpg, https://imagecdn.99acres.com/media1/32892/10/657850753T-1760006787400.jpg, https://imagecdn.99acres.com/media1/32100/19/642019551T-1756882143826.jpg, https://imagecdn.99acres.com/media1/32960/4/659204975T-1760165159672.jpg, https://imagecdn.99acres.com/media1/31955/9/639109107T-1756208744226.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kalpataru-aura-ghatkopar-west-central-mumbai-suburbs-850-sq-ft-spid-M85926046,"Kalpataru Aura
4.2","3 BHK Flat in Ghatkopar West, Mumbai",₹3.05 Cr,850 sqft,3 BHK,(2 Baths),Carpet Area,22,Kalpataru Aura Ghatkopar West,3,2,0,Study Room,,850,10th of 20 Floors,10+ Year Old,East,Ghantkopar Station,"Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), Maintenance Staff, False Ceiling Lighting, Water Storage, No open drainage around, Bank Attached Property, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Airy Rooms, Spacious Interiors, Low Density Society, Waste Disposal, Rain Water Harvesting, Fitness Centre / GYM, Club house / Community Center",,"https://imagecdn.99acres.com/media1/33170/9/663409665M-1761295824798.jpg, https://imagecdn.99acres.com/media1/32284/19/645699285T-1757586193277.jpg, https://imagecdn.99acres.com/media1/32747/19/654959079T-1759310973529.jpg, https://imagecdn.99acres.com/media1/33046/1/660921809T-1760524277343.jpg, https://imagecdn.99acres.com/media1/33169/17/663397541T-1761294527164.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-promenade-at-the-address-ghatkopar-west-central-mumbai-suburbs-649-sq-ft-spid-R85253144,"Wadhwa Promenade at The Address
4.3","2 BHK Flat in Ghatkopar West, Mumbai",₹1.75 Cr,649 sqft,2 BHK,(2 Baths),Carpet Area,23,Wadhwa Promenade at the Address Ghatkopar West,2,2,0,,,649,12nd of 22 Floors,5 to 10 Year Old,North-West,Ghatkopar Rly. Station,"Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), Centrally Air Conditioned, Water purifier, Maintenance Staff, Water Storage, Piped-gas, Visitor Parking, Swimming Pool, Park, Internet/wi-fi connectivity, Fitness Centre / GYM, Rain Water Harvesting, Club house / Community Center",,"5 Fan, 1 Exhaust Fan, 2 Geyser, 12 Light, 1 Modular Kitchen, 3 AC, No Bed, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, https://imagecdn.99acres.com/media1/32725/11/654511335M-1759225888623.jpg, https://imagecdn.99acres.com/media1/32100/19/642019551T-1756882143826.jpg, https://imagecdn.99acres.com/media1/32960/4/659204975T-1760165159672.jpg, https://imagecdn.99acres.com/media1/31955/9/639109107T-1756208744226.jpg, https://imagecdn.99acres.com/media1/33008/13/660173741T-1760361390344.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-promenade-at-the-address-ghatkopar-west-central-mumbai-suburbs-649-sq-ft-spid-R85253144,"Wadhwa Promenade at The Address
4.3","2 BHK Flat in Ghatkopar West, Mumbai",₹1.75 Cr,649 sqft,2 BHK,(2 Baths),Carpet Area,36,"Carpet area: 649
(60.29 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,,,649,12nd   of 22 Floors,5 to 10 Year Old,North-West,"Ghatkopar Rly. Station, LBS Marg, Podar International School, Sarvodaya Hospital, International Airport, BKC Business Hub","Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), Centrally Air Conditioned, Water purifier, Maintenance Staff, Water Storage, Piped-gas, Visitor Parking, Swimming Pool, Park, Internet/wi-fi connectivity, Fitness Centre / GYM, Rain Water Harvesting, Club house / Community Center","5 Fan, 1 Exhaust Fan, 2 Geyser, 12 Light, 1 Modular Kitchen, 3 AC, No Bed, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 5 Fan, 1 Exhaust Fan, 2 Geyser, 12 Light, 1 Modular Kitchen, 3 AC, No Bed, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/32725/11/654511335M-1759225888623.jpg, https://imagecdn.99acres.com/media1/32960/4/659204975T-1760165159672.jpg, https://imagecdn.99acres.com/media1/31955/9/639109107T-1756208744226.jpg, https://imagecdn.99acres.com/media1/33120/4/662404499T-1760954033944.jpg, https://imagecdn.99acres.com/media1/33008/13/660173741T-1760361390344.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ashok-odyssey-ghatkopar-west-central-mumbai-suburbs-814-sq-ft-spid-C83608730,Ashok Odyssey,"2 BHK Flat in Ghatkopar West, Mumbai",₹2 Cr,813 sqft,2 BHK,(2 Baths),Carpet Area,24,Ashok Odyssey Ghatkopar West,2,2,1,,,813.56,4th of 11 Floors,0 to 1 Year Old,East,Jagruti Nagar Metro Statio,"Lift(s), High Ceiling Height, False Ceiling Lighting, No open drainage around, Piped-gas, Swimming Pool, Park, Security Personnel, Internet/wi-fi connectivity, Low Density Society, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center",,"https://imagecdn.99acres.com/media1/30612/6/612246967O-1751006513903.jpg, https://imagecdn.99acres.com/media1/30870/11/617411189M-1752136991264.jpg, https://imagecdn.99acres.com/media1/32637/6/652746099T-1758875095846.jpg, https://imagecdn.99acres.com/media1/32662/18/653258323T-1758960925794.jpg, https://imagecdn.99acres.com/media1/31589/9/631789761T-1754981011476.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ashok-odyssey-ghatkopar-west-central-mumbai-suburbs-814-sq-ft-spid-C83608730,Ashok Odyssey,"2 BHK Flat in Ghatkopar West, Mumbai",₹2 Cr,813 sqft,2 BHK,(2 Baths),Carpet Area,37,"Carpet area: 813.56
(75.58 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,1 Balcony,,,813.56,4th   of 11 Floors,0 to 1 Year Old,East,"Jagruti Nagar Metro Statio, Upcomimg Metro Station, R City Mall, Phoenix Market City Mall, Eastern Express Highway","Lift(s), High Ceiling Height, False Ceiling Lighting, No open drainage around, Piped-gas, Swimming Pool, Park, Security Personnel, Internet/wi-fi connectivity, Low Density Society, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center",,"https://imagecdn.99acres.com/media1/30612/6/612246967O-1751006513903.jpg, https://imagecdn.99acres.com/media1/30870/11/617411189M-1752136991264.jpg, https://imagecdn.99acres.com/media1/32637/6/652746099T-1758875095846.jpg, https://imagecdn.99acres.com/media1/32662/18/653258323T-1758960925794.jpg, https://imagecdn.99acres.com/media1/31589/9/631789761T-1754981011476.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-promenade-at-the-address-ghatkopar-west-central-mumbai-suburbs-1055-sq-ft-r2-spid-V79649683,"Wadhwa Promenade at The Address
4.3","2 BHK Flat in Ghatkopar West, Mumbai",₹1.79 Cr,"1,055 sqft",2 BHK,(2 Baths),Super Built-up Area,25,Wadhwa Promenade at the Address Ghatkopar West,2,2,0,,1055,659,20th of 22 Floors,1 to 5 Year Old,South-East,Ghatkopar Rly. Station,"Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Low Density Society, Waste Disposal, Rain Water Harvesting, Water softening plant, Shopping Centre, Fitness Centre / GYM, Club house / Community Center",,"https://imagecdn.99acres.com/media1/32174/12/643492941M-1757144481047.jpg, https://imagecdn.99acres.com/media1/31956/18/639138031T-1756212623656.jpg, https://imagecdn.99acres.com/media1/32234/5/644685885T-1757413222576.jpg, https://imagecdn.99acres.com/media1/33318/11/666371127T-1761900463942.jpg, https://imagecdn.99acres.com/media1/32539/3/650783353T-1758526368969.jpg"
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-vikhroli-east-central-mumbai-suburbs-450-sq-ft-spid-E86151864,"Shubhamkaroti Aarambh, Kannamwar Nagar 2","1 BHK Flat in Vikhroli East, Mumbai",₹67 Lac,450 sqft,1 BHK,(2 Baths),Super Built-up Area,26,Vikhroli East,1,2,0,Store Room,450,340,10th of 21 Floors,,East,27-Dec,"Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), Centrally Air Conditioned, Water purifier, High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, No open drainage around, Recently Renovated, Piped-gas, Visitor Parking, Security Personnel, Natural Light, Internet/wi-fi connectivity, Airy Rooms, Spacious Interiors, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Water softening plant",,
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-pant-nagar-central-mumbai-suburbs-300-sq-ft-r2-spid-R79558943,Gurukrupa SRA building,"1 BHK Flat in Pant Nagar, Ghatkopar",₹57 Lac,300 sqft,1 BHK,(1 Bath),Carpet Area,27,Pant Nagar,1,1,0,,,300,11st of 15 Floors,5 to 10 Year Old,East,Siddhivinayak Temple,"Security / Fire Alarm, Intercom Facility, Lift(s), Maintenance Staff",,"https://imagecdn.99acres.com/media1/27870/16/557416469M-1755716160922.jpg, https://imagecdn.99acres.com/media1/27870/16/557416557M-1755718271502.jpg"
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-pant-nagar-central-mumbai-suburbs-300-sq-ft-r2-spid-R79558943,Gurukrupa SRA building,"1 BHK Flat in Pant Nagar, Ghatkopar",₹57 Lac,300 sqft,1 BHK,(1 Bath),Carpet Area,38,"Carpet area: 300
(27.87 sq.m.)  
sq.ft.",1 Bedroom,1 Bathroom,No Balcony,,,300,11st   of 15 Floors,5 to 10 Year Old,East,"Siddhivinayak Temple, ganesh mandir, Khushal Hospital and Maternity Home, Vatsal Nicu and Childrens Hospital, Excel Ent Hospital","Security / Fire Alarm, Intercom Facility, Lift(s), Maintenance Staff",,"https://imagecdn.99acres.com/media1/27870/16/557416469M-1755716160922.jpg, https://imagecdn.99acres.com/media1/27870/16/557416557M-1755718271502.jpg"
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-shree-datta-darshan-barve-nagar-central-mumbai-suburbs-245-sq-ft-spid-V84989418,Shree Datta Darshan,"1 BHK Flat in Barve Nagar, Ghatkopar",₹55 Lac,245 sqft,1 BHK,(2 Baths),Carpet Area,28,Shree Datta Darshan Barve Nagar,1,2,0,,,245,2nd of 5 Floors,10+ Year Old,,Jagruti nagar metro station,Water Storage,,"https://imagecdn.99acres.com/media1/32166/15/643335969M-1757087699255.jpg, https://imagecdn.99acres.com/media1/32166/15/643335991M-1757087414372.jpg, https://imagecdn.99acres.com/media1/20040/9/400809418T-1737869632434.jpg, https://imagecdn.99acres.com/media1/10877/1/217541919T-1741333123738.jpg, https://imagecdn.99acres.com/media1/33045/10/660910599T-1760523160094.jpg"
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-shree-datta-darshan-barve-nagar-central-mumbai-suburbs-245-sq-ft-spid-V84989418,Shree Datta Darshan,"1 BHK Flat in Barve Nagar, Ghatkopar",₹55 Lac,245 sqft,1 BHK,(2 Baths),Carpet Area,39,"Carpet area: 245
(22.76 sq.m.)  
sq.ft.",1 Bedroom,2 Bathrooms,No Balcony,,,245,2nd   of 5 Floors,10+ Year Old,,"Jagruti nagar metro station, Vivo ghatkopar metro station, Asalpha metro station, jalaram mandir, Temple, Maheshwar Mandir",Water Storage,,"https://imagecdn.99acres.com/media1/32166/15/643335969M-1757087699255.jpg, https://imagecdn.99acres.com/media1/32166/15/643335991M-1757087414372.jpg, https://imagecdn.99acres.com/media1/33045/10/660910599T-1760523160094.jpg, https://imagecdn.99acres.com/media1/33033/1/660661299T-1760470128456.jpg, https://imagecdn.99acres.com/media1/20040/9/400809418T-1737869632434.jpg"
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-ghatkopar-east-central-mumbai-suburbs-300-sq-ft-spid-X85917392,,"1 BHK Flat in Ghatkopar East, Mumbai",₹57 Lac,300 sqft,1 BHK,(1 Bath),Built-up Area,29,Ghatkopar East,1,1,0,,,,Ground of 1 Floors,,,"undefined, ganesh mandir",,,
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-ghatkopar-east-central-mumbai-suburbs-300-sq-ft-spid-X85917392,,"1 BHK Flat in Ghatkopar East, Mumbai",₹57 Lac,300 sqft,1 BHK,(1 Bath),Built-up Area,40,"Built Up area: 300
(27.87 sq.m.)  
sq.ft.",1 Bedroom,1 Bathroom,No Balcony,,,,Ground of 1 Floors,,,"undefined, ganesh mandir, Shrimad rajchandra gyan mandir, Siddhivinayak Temple, Asha Polyclinic and Sheetal Nursing Home",,,
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-new-sion-chs-sindhi-colony-central-mumbai-suburbs-1800-sq-ft-r1-spid-D69616560,New Sion CHS,"3 Bedroom House in Sindhi Colony, Sion, Mumbai",₹3.4 Cr,"1,800 sqft",3 BHK,(3 Baths),Plot Area,30,New Sion CHS Sindhi Colony,3,3,0,"Pooja Room,Others",,,,5 to 10 Year Old,,"2 Floors, Hemant Manjrekar Market","Private Garden / Terrace, False Ceiling Lighting, Recently Renovated, Airy Rooms, Spacious Interiors",,"1 Water Purifier, 9 Fan, 1 Fridge, 1 Exhaust Fan, 1 Dining Table, 3 Geyser, 1 Stove, 36 Light, 1 Modular Kitchen, 1 Curtains, 3 Bed, 3 Wardrobe, 1 Sofa, 1 Washing Machine, 1 Microwave, No AC, No Chimney, No TV, https://imagecdn.99acres.com/media1/32402/15/648055237M-1758028331341.jpg, https://imagecdn.99acres.com/media1/30557/10/611150363T-1750767298730.jpg, https://imagecdn.99acres.com/media1/30652/15/613055605T-1755711139516.jpg, https://imagecdn.99acres.com/media1/33140/3/662803123T-1761128507652.jpg, https://imagecdn.99acres.com/media1/33008/16/660176891T-1760362041554.jpg"
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-new-sion-chs-sindhi-colony-central-mumbai-suburbs-1800-sq-ft-r1-spid-D69616560,New Sion CHS,"3 Bedroom House in Sindhi Colony, Sion, Mumbai",₹3.4 Cr,"1,800 sqft",3 BHK,(3 Baths),Plot Area,41,"Plot area 1800
(167.23 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,No Balcony,"Pooja Room,Others",,,,5 to 10 Year Old,,"2 Floors, Hemant Manjrekar Market, Sabji Market, Sunni masjid, Sachkhand Darbar, Bramhand Sai Temple, Shri Krishna Mandir","Private Garden / Terrace, False Ceiling Lighting, Recently Renovated, Airy Rooms, Spacious Interiors","1 Water Purifier, 9 Fan, 1 Fridge, 1 Exhaust Fan, 1 Dining Table, 3 Geyser, 1 Stove, 36 Light, 1 Modular Kitchen, 1 Curtains, 3 Bed, 3 Wardrobe, 1 Sofa, 1 Washing Machine, 1 Microwave, No AC, No Chimney, No TV, 1 Water Purifier, 9 Fan, 1 Fridge, 1 Exhaust Fan, 1 Dining Table, 3 Geyser, 1 Stove, 36 Light, 1 Modular Kitchen, 1 Curtains, 3 Bed, 3 Wardrobe, 1 Sofa, 1 Washing Machine, 1 Microwave, No AC, No Chimney, No TV","https://imagecdn.99acres.com/media1/32402/15/648055237M-1758028331341.jpg, https://imagecdn.99acres.com/media1/26569/12/531392395O-1731757080353.jpg, https://imagecdn.99acres.com/media1/20505/19/410119686T-1755965188701.jpg, https://imagecdn.99acres.com/media1/32940/10/658810829T-1760083020132.jpg, https://imagecdn.99acres.com/media1/32940/7/658807705T-1760082740683.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dosti-mezzo-22-sion-east-central-mumbai-suburbs-1695-sq-ft-spid-F84765176,Dosti Mezzo 22,"3 BHK Flat in Sion East, Mumbai",₹4.65 Cr,"1,695 sqft",3 BHK,(3 Baths),Super Built-up Area,31,Dosti Mezzo 22 Sion East,3,3,0,Pooja Room,1695,967,21st of 29 Floors,1 to 5 Year Old,East,Mahim Junction,"Security / Fire Alarm, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Piped-gas, Visitor Parking, Swimming Pool, Park, Internet/wi-fi connectivity, Shopping Centre, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center, Water softening plant",,https://imagecdn.99acres.com/media1/31986/14/639734109M-1756368903138.jpg
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dosti-mezzo-22-sion-east-central-mumbai-suburbs-938-sq-ft-spid-L84777526,Dosti Mezzo 22,"3 BHK Flat in Sion East, Mumbai",₹4.45 Cr,938 sqft,3 BHK,(3 Baths),Carpet Area,32,Dosti Mezzo 22 Sion East,3,3,0,,,938,11st of 28 Floors,0 to 1 Year Old,East,"Mahim Junction, https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dosti-mezzo-22-sion-east-central-mumbai-suburbs-938-sq-ft-spid-U84777526, Dosti Mezzo 22 Sion East, 2, 2, 0, 938, 11st of 28 Floors, 0 to 1 Year Old, East, Mahim Junction","Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Low Density Society, Waste Disposal, Rain Water Harvesting, Water softening plant, Shopping Centre
33, Centrally Air Conditioned",,"Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Low Density Society, Waste Disposal, Rain Water Harvesting, Water softening plant, Shopping Centre, Fitness Centre / GYM, Club house / Community Center"", https://imagecdn.99acres.com/media1/32906/17/658137977M-1759940524733.jpg, https://imagecdn.99acres.com/media1/32567/4/651344497T-1758620880622.jpg, https://imagecdn.99acres.com/media1/32235/1/644701953T-1757414629667.jpg, https://imagecdn.99acres.com/media1/32981/9/659629757T-1760253279540.jpg, https://imagecdn.99acres.com/media1/33026/18/660538157T-1760441804563.jpg"
